7.200000000000000000e+01,1.850000000000000000e+02,2.732999999999999829e+01
7.700000000000000000e+01,2.350000000000000000e+02,4.028999999999999915e+01
7.400000000000000000e+01,2.100000000000000000e+02,4.057999999999999829e+01
7.700000000000000000e+01,2.220000000000000000e+02,2.678999999999999915e+01
7.500000000000000000e+01,2.100000000000000000e+02,3.254999999999999716e+01
7.600000000000000000e+01,2.300000000000000000e+02,2.626999999999999957e+01
8.000000000000000000e+01,2.200000000000000000e+02,2.946999999999999886e+01
7.400000000000000000e+01,1.800000000000000000e+02,2.907000000000000028e+01
7.400000000000000000e+01,1.900000000000000000e+02,2.314999999999999858e+01
7.500000000000000000e+01,2.000000000000000000e+02,2.489999999999999858e+01
7.800000000000000000e+01,2.100000000000000000e+02,2.328999999999999915e+01
7.300000000000000000e+01,1.940000000000000000e+02,3.117999999999999972e+01
7.300000000000000000e+01,1.800000000000000000e+02,2.655999999999999872e+01
7.400000000000000000e+01,1.900000000000000000e+02,2.503000000000000114e+01
7.500000000000000000e+01,2.400000000000000000e+02,3.565999999999999659e+01
7.600000000000000000e+01,2.000000000000000000e+02,2.964000000000000057e+01
7.100000000000000000e+01,1.980000000000000000e+02,3.073999999999999844e+01
7.300000000000000000e+01,2.000000000000000000e+02,2.842999999999999972e+01
7.400000000000000000e+01,1.950000000000000000e+02,3.377000000000000313e+01
7.600000000000000000e+01,2.100000000000000000e+02,4.096999999999999886e+01
7.600000000000000000e+01,2.200000000000000000e+02,2.351999999999999957e+01
7.400000000000000000e+01,1.900000000000000000e+02,2.819000000000000128e+01
7.300000000000000000e+01,2.100000000000000000e+02,2.683999999999999986e+01
7.400000000000000000e+01,2.250000000000000000e+02,2.616000000000000014e+01
7.000000000000000000e+01,1.800000000000000000e+02,2.867000000000000171e+01
7.200000000000000000e+01,1.850000000000000000e+02,2.419999999999999929e+01
7.300000000000000000e+01,1.700000000000000000e+02,2.707999999999999829e+01
7.300000000000000000e+01,1.850000000000000000e+02,2.476000000000000156e+01
7.300000000000000000e+01,1.850000000000000000e+02,2.335999999999999943e+01
7.300000000000000000e+01,1.800000000000000000e+02,2.535000000000000142e+01
7.100000000000000000e+01,1.780000000000000000e+02,2.462999999999999901e+01
7.400000000000000000e+01,1.750000000000000000e+02,2.401999999999999957e+01
7.400000000000000000e+01,2.000000000000000000e+02,2.457999999999999829e+01
7.200000000000000000e+01,2.040000000000000000e+02,3.082000000000000028e+01
7.400000000000000000e+01,2.110000000000000000e+02,3.289000000000000057e+01
7.100000000000000000e+01,1.900000000000000000e+02,3.332999999999999829e+01
7.400000000000000000e+04,2.100000000000000000e+02,3.352000000000000313e+01
7.300000000000000000e+01,1.900000000000000000e+02,3.624000000000000199e+01
7.500000000000000000e+01,1.900000000000000000e+02,2.850000000000000000e+01
7.500000000000000000e+01,1.850000000000000000e+02,2.942000000000000171e+01
7.900000000000000000e+01,2.900000000000000000e+02,2.660999999999999943e+01
7.300000000000000000e+01,1.750000000000000000e+02,2.378999999999999915e+01
7.500000000000000000e+01,1.850000000000000000e+02,2.496000000000000085e+01
7.600000000000000000e+01,2.000000000000000000e+02,2.592999999999999972e+01
7.400000000000000000e+01,2.200000000000000000e+02,2.280999999999999872e+01
7.600000000000000000e+01,1.700000000000000000e+02,2.528999999999999915e+01
7.800000000000000000e+01,2.200000000000000000e+02,2.607000000000000028e+01
7.400000000000000000e+01,1.900000000000000000e+02,2.608999999999999986e+01
7.600000000000000000e+01,2.200000000000000000e+02,2.323000000000000043e+01
7.200000000000000000e+01,2.050000000000000000e+02,3.349000000000000199e+01
7.400000000000000000e+01,2.000000000000000000e+02,3.183999999999999986e+01
7.600000000000000000e+01,2.500000000000000000e+02,4.229999999999999716e+01
7.400000000000000000e+01,2.250000000000000000e+02,3.582000000000000028e+01
7.500000000000000000e+01,2.150000000000000000e+02,3.527000000000000313e+01
7.800000000000000000e+01,2.100000000000000000e+02,2.680999999999999872e+01
7.500000000000000000e+01,2.150000000000000000e+02,3.849000000000000199e+01
7.200000000000000000e+01,1.950000000000000000e+02,3.267999999999999972e+01
7.400000000000000000e+01,2.000000000000000000e+02,3.492999999999999972e+01
7.200000000000000000e+01,1.940000000000000000e+02,2.626000000000000156e+01
7.400000000000000000e+01,2.200000000000000000e+02,2.755999999999999872e+01
7.000000000000000000e+01,1.800000000000000000e+02,2.398000000000000043e+01
7.100000000000000000e+01,1.800000000000000000e+02,2.973000000000000043e+01
7.000000000000000000e+01,1.700000000000000000e+02,3.132999999999999829e+01
7.500000000000000000e+01,1.950000000000000000e+02,2.712999999999999901e+01
7.100000000000000000e+01,1.800000000000000000e+02,2.675000000000000000e+01
7.100000000000000000e+01,1.700000000000000000e+02,2.708999999999999986e+01
7.300000000000000000e+01,2.060000000000000000e+02,2.923000000000000043e+01
7.200000000000000000e+01,2.050000000000000000e+02,2.887999999999999901e+01
7.100000000000000000e+01,2.000000000000000000e+02,3.300999999999999801e+01
7.300000000000000000e+01,2.250000000000000000e+02,3.057000000000000028e+01
7.200000000000000000e+01,2.010000000000000000e+02,3.123999999999999844e+01
7.500000000000000000e+01,2.250000000000000000e+02,2.494999999999999929e+01
7.400000000000000000e+01,2.330000000000000000e+02,2.462000000000000099e+01
7.400000000000000000e+01,1.800000000000000000e+02,2.498000000000000043e+01
7.500000000000000000e+01,2.250000000000000000e+02,2.621999999999999886e+01
7.300000000000000000e+01,1.800000000000000000e+02,2.603999999999999915e+01
7.700000000000000000e+01,2.200000000000000000e+02,2.644999999999999929e+01
7.300000000000000000e+01,1.800000000000000000e+02,2.525000000000000000e+01
7.600000000000000000e+01,2.370000000000000000e+02,2.776999999999999957e+01
7.500000000000000000e+01,2.150000000000000000e+02,3.515999999999999659e+01
7.400000000000000000e+01,1.900000000000000000e+02,3.710000000000000142e+01
7.600000000000000000e+01,2.350000000000000000e+02,3.450999999999999801e+01
7.500000000000000000e+01,1.900000000000000000e+02,2.928000000000000114e+01
7.300000000000000000e+01,1.800000000000000000e+02,3.214000000000000057e+01
7.100000000000000000e+01,1.650000000000000000e+02,2.394000000000000128e+01
7.600000000000000000e+01,1.950000000000000000e+02,2.744999999999999929e+01
7.500000000000000000e+04,2.000000000000000000e+02,2.876999999999999957e+01
7.200000000000000000e+01,1.900000000000000000e+02,2.357999999999999829e+01
7.100000000000000000e+01,1.900000000000000000e+02,2.755999999999999872e+01
7.700000000000000000e+01,1.850000000000000000e+02,2.401000000000000156e+01
7.300000000000000000e+01,1.850000000000000000e+02,2.651999999999999957e+01
7.400000000000000000e+01,2.050000000000000000e+02,3.553999999999999915e+01
7.100000000000000000e+01,1.900000000000000000e+02,2.942999999999999972e+01
7.200000000000000000e+01,2.050000000000000000e+02,2.989999999999999858e+01
7.400000000000000000e+01,2.060000000000000000e+02,3.270000000000000284e+01
7.500000000000000000e+01,2.200000000000000000e+02,2.880000000000000071e+01
7.300000000000000000e+01,2.080000000000000000e+02,3.282000000000000028e+01
7.200000000000000000e+01,1.700000000000000000e+02,2.435999999999999943e+01
7.500000000000000000e+01,1.950000000000000000e+02,3.267999999999999972e+01
7.500000000000000000e+01,2.100000000000000000e+02,3.158999999999999986e+01
7.400000000000000000e+01,1.900000000000000000e+02,3.332000000000000028e+01
7.200000000000000000e+01,2.110000000000000000e+02,3.296999999999999886e+01
7.400000000000000000e+01,2.300000000000000000e+02,3.271999999999999886e+01
7.100000000000000000e+01,1.700000000000000000e+02,2.255000000000000071e+01
7.000000000000000000e+01,1.850000000000000000e+02,2.744999999999999929e+01
7.400000000000000000e+01,1.850000000000000000e+02,3.822999999999999687e+01
7.700000000000000000e+01,2.410000000000000000e+02,3.114000000000000057e+01
7.700000000000000000e+01,2.250000000000000000e+02,3.471000000000000085e+01
7.500000000000000000e+01,2.100000000000000000e+02,2.612999999999999901e+01
7.500000000000000000e+01,1.750000000000000000e+02,2.442999999999999972e+01
7.800000000000000000e+01,2.300000000000000000e+02,2.376000000000000156e+01
7.500000000000000000e+01,2.000000000000000000e+02,2.692000000000000171e+01
7.600000000000000000e+01,2.150000000000000000e+02,2.585000000000000142e+01
7.300000000000000000e+01,1.980000000000000000e+02,3.016000000000000014e+01
7.500000000000000000e+01,2.260000000000000000e+02,2.503000000000000114e+01
7.500000000000000000e+01,2.780000000000000000e+02,2.421000000000000085e+01
7.900000000000000000e+01,2.150000000000000000e+02,2.651000000000000156e+01
7.700000000000000000e+01,2.300000000000000000e+02,2.635999999999999943e+01
7.600000000000000000e+01,2.400000000000000000e+02,3.087999999999999901e+01
7.100000000000000000e+01,1.840000000000000000e+02,3.257000000000000028e+01
7.500000000000000000e+01,2.190000000000000000e+02,3.767999999999999972e+01
7.400000000000000000e+01,1.700000000000000000e+02,3.725000000000000000e+01
6.900000000000000000e+01,2.180000000000000000e+02,3.525000000000000000e+01
7.100000000000000000e+01,1.900000000000000000e+02,3.395000000000000284e+01
7.600000000000000000e+01,2.250000000000000000e+02,3.265999999999999659e+01
7.200000000000000000e+01,2.200000000000000000e+02,2.667999999999999972e+01
7.200000000000000000e+01,1.760000000000000000e+02,2.517999999999999972e+01
7.000000000000000000e+01,1.900000000000000000e+02,3.139000000000000057e+01
7.200000000000000000e+01,1.970000000000000000e+02,3.374000000000000199e+01
7.300000000000000000e+01,2.040000000000000000e+02,3.142000000000000171e+01
7.100000000000000000e+01,1.670000000000000000e+02,2.750000000000000000e+01
7.200000000000000000e+01,1.800000000000000000e+02,2.425000000000000000e+01
7.100000000000000000e+01,1.950000000000000000e+02,2.978000000000000114e+01
7.300000000000000000e+01,2.200000000000000000e+02,3.000000000000000000e+01
7.200000000000000000e+01,2.150000000000000000e+02,3.309000000000000341e+01
7.300000000000000000e+01,1.850000000000000000e+02,2.596000000000000085e+01
7.400000000000000000e+04,1.900000000000000000e+02,2.333999999999999986e+01
7.400000000000000000e+01,2.050000000000000000e+02,2.998000000000000043e+01
7.200000000000000000e+01,2.050000000000000000e+02,3.828000000000000114e+01
7.500000000000000000e+01,2.000000000000000000e+02,2.496999999999999886e+01
7.400000000000000000e+01,2.100000000000000000e+02,2.433999999999999986e+01
7.400000000000000000e+01,2.150000000000000000e+02,2.948999999999999844e+01
7.700000000000000000e+01,2.000000000000000000e+02,2.401999999999999957e+01
7.500000000000000000e+01,2.050000000000000000e+02,2.473000000000000043e+01
7.300000000000000000e+01,2.110000000000000000e+02,4.229999999999999716e+01
7.200000000000000000e+01,1.900000000000000000e+02,2.953999999999999915e+01
7.100000000000000000e+01,2.080000000000000000e+02,2.994999999999999929e+01
7.400000000000000000e+01,2.000000000000000000e+02,2.923999999999999844e+01
7.700000000000000000e+01,2.100000000000000000e+02,3.030000000000000071e+01
7.500000000000000000e+01,2.320000000000000000e+02,4.077000000000000313e+01
7.500000000000000000e+01,2.300000000000000000e+02,3.885000000000000142e+01
7.500000000000000000e+01,2.100000000000000000e+02,2.230999999999999872e+01
7.800000000000000000e+01,2.200000000000000000e+02,2.544000000000000128e+01
7.800000000000000000e+01,2.100000000000000000e+02,2.178000000000000114e+01
7.400000000000000000e+01,2.020000000000000000e+02,2.264000000000000057e+01
7.600000000000000000e+01,2.120000000000000000e+02,2.610999999999999943e+01
7.800000000000000000e+01,2.250000000000000000e+02,2.755000000000000071e+01
7.600000000000000000e+01,1.700000000000000000e+02,2.462999999999999901e+01
7.000000000000000000e+01,1.900000000000000000e+02,2.357999999999999829e+01
7.200000000000000000e+01,2.000000000000000000e+02,3.073000000000000043e+01
8.000000000000000000e+01,2.370000000000000000e+02,3.217000000000000171e+01
7.400000000000000000e+01,2.200000000000000000e+02,3.042999999999999972e+01
7.400000000000000000e+01,1.700000000000000000e+02,2.326999999999999957e+01
7.100000000000000000e+01,1.930000000000000000e+02,3.250999999999999801e+01
7.000000000000000000e+01,1.900000000000000000e+02,2.507999999999999829e+01
7.200000000000000000e+01,1.500000000000000000e+02,2.241000000000000014e+01
7.100000000000000000e+01,2.200000000000000000e+02,2.789999999999999858e+01
7.400000000000000000e+01,2.000000000000000000e+02,3.474000000000000199e+01
7.100000000000000000e+01,1.900000000000000000e+02,3.078999999999999915e+01
7.200000000000000000e+01,1.850000000000000000e+02,2.571000000000000085e+01
7.100000000000000000e+01,1.850000000000000000e+02,2.926000000000000156e+01
7.400000000000000000e+01,2.000000000000000000e+02,2.157999999999999829e+01
6.900000000000000000e+01,1.720000000000000000e+02,3.335999999999999943e+01
7.600000000000000000e+01,2.200000000000000000e+02,2.494000000000000128e+01
7.500000000000000000e+01,2.250000000000000000e+02,2.089999999999999858e+01
7.500000000000000000e+01,1.900000000000000000e+02,2.151999999999999957e+01
7.600000000000000000e+01,1.950000000000000000e+02,2.585000000000000142e+01
7.300000000000000000e+01,2.190000000000000000e+02,2.726999999999999957e+01
7.600000000000000000e+01,1.900000000000000000e+02,2.675000000000000000e+01
7.300000000000000000e+01,1.970000000000000000e+02,3.603000000000000114e+01
7.700000000000000000e+01,2.000000000000000000e+02,3.051999999999999957e+01
7.300000000000000000e+01,1.950000000000000000e+02,3.254999999999999716e+01
7.200000000000000000e+01,2.100000000000000000e+02,2.985999999999999943e+01
7.200000000000000000e+01,1.770000000000000000e+02,2.957999999999999829e+01
7.700000000000000000e+01,2.200000000000000000e+02,3.001999999999999957e+01
7.700000000000000000e+01,2.350000000000000000e+02,2.916000000000000014e+01
7.100000000000000000e+04,1.800000000000000000e+02,2.230000000000000071e+01
7.400000000000000000e+01,1.950000000000000000e+02,2.205999999999999872e+01
7.400000000000000000e+01,1.950000000000000000e+02,2.564999999999999858e+01
7.300000000000000000e+01,1.900000000000000000e+02,2.548999999999999844e+01
7.800000000000000000e+01,2.300000000000000000e+02,2.785999999999999943e+01
7.500000000000000000e+01,1.900000000000000000e+02,2.373000000000000043e+01
7.300000000000000000e+01,2.000000000000000000e+02,3.178000000000000114e+01
7.000000000000000000e+01,1.900000000000000000e+02,2.305999999999999872e+01
7.400000000000000000e+01,1.900000000000000000e+02,2.660000000000000142e+01
7.200000000000000000e+01,2.000000000000000000e+02,2.939000000000000057e+01
7.300000000000000000e+01,2.000000000000000000e+02,2.651000000000000156e+01
7.300000000000000000e+01,1.840000000000000000e+02,2.507999999999999829e+01
7.500000000000000000e+01,2.000000000000000000e+02,2.576000000000000156e+01
7.500000000000000000e+01,1.800000000000000000e+02,2.251999999999999957e+01
7.400000000000000000e+01,2.190000000000000000e+02,2.557000000000000028e+01
7.600000000000000000e+01,1.870000000000000000e+02,2.542999999999999972e+01
7.300000000000000000e+01,2.000000000000000000e+02,3.464999999999999858e+01
7.400000000000000000e+01,2.200000000000000000e+02,2.267999999999999972e+01
7.500000000000000000e+01,2.050000000000000000e+02,2.146000000000000085e+01
7.500000000000000000e+01,1.900000000000000000e+02,2.346999999999999886e+01
7.200000000000000000e+01,1.700000000000000000e+02,2.310000000000000142e+01
7.300000000000000000e+01,1.600000000000000000e+02,2.914000000000000057e+01
7.300000000000000000e+01,2.150000000000000000e+02,2.976999999999999957e+01
7.200000000000000000e+01,1.750000000000000000e+02,2.385000000000000142e+01
7.400000000000000000e+01,2.050000000000000000e+02,2.887999999999999901e+01
7.800000000000000000e+01,2.000000000000000000e+02,2.448999999999999844e+01
7.600000000000000000e+01,2.140000000000000000e+02,2.519000000000000128e+01
7.300000000000000000e+01,2.000000000000000000e+02,2.748000000000000043e+01
7.400000000000000000e+01,1.900000000000000000e+02,2.830999999999999872e+01
7.500000000000000000e+01,1.800000000000000000e+02,2.653999999999999915e+01
7.000000000000000000e+01,2.050000000000000000e+02,2.676999999999999957e+01
7.500000000000000000e+01,2.200000000000000000e+02,2.375000000000000000e+01
7.100000000000000000e+01,1.900000000000000000e+02,2.641000000000000014e+01
7.200000000000000000e+01,2.150000000000000000e+02,3.646999999999999886e+01
7.800000000000000000e+01,2.350000000000000000e+02,2.605999999999999872e+01
7.500000000000000000e+01,1.910000000000000000e+02,2.755000000000000071e+01
7.300000000000000000e+01,2.000000000000000000e+02,3.128000000000000114e+01
7.300000000000000000e+01,1.810000000000000000e+02,2.903999999999999915e+01
7.100000000000000000e+01,2.000000000000000000e+02,3.295000000000000284e+01
7.500000000000000000e+01,2.100000000000000000e+02,2.664999999999999858e+01
7.700000000000000000e+01,2.400000000000000000e+02,2.750000000000000000e+01
7.200000000000000000e+01,1.850000000000000000e+02,3.089999999999999858e+01
6.900000000000000000e+01,1.650000000000000000e+02,2.908999999999999986e+01
7.300000000000000000e+01,1.900000000000000000e+02,3.667000000000000171e+01
7.400000000000000000e+01,1.850000000000000000e+02,2.344000000000000128e+01
7.200000000000000000e+01,1.750000000000000000e+02,2.908999999999999986e+01
7.000000000000000000e+01,1.550000000000000000e+02,2.289000000000000057e+01
7.500000000000000000e+01,2.100000000000000000e+02,2.548000000000000043e+01
7.000000000000000000e+01,1.700000000000000000e+02,2.583999999999999986e+01
7.200000000000000000e+01,1.750000000000000000e+02,2.719999999999999929e+01
7.200000000000000000e+04,2.200000000000000000e+02,2.521999999999999886e+01
7.400000000000000000e+01,2.100000000000000000e+02,2.467000000000000171e+01
7.300000000000000000e+01,2.050000000000000000e+02,3.925000000000000000e+01
7.400000000000000000e+01,2.000000000000000000e+02,3.217000000000000171e+01
7.600000000000000000e+01,2.050000000000000000e+02,3.277000000000000313e+01
7.500000000000000000e+01,1.950000000000000000e+02,2.982999999999999829e+01
8.000000000000000000e+01,2.400000000000000000e+02,3.101999999999999957e+01
7.200000000000000000e+01,1.500000000000000000e+02,2.973000000000000043e+01
7.500000000000000000e+01,2.000000000000000000e+02,2.848000000000000043e+01
7.300000000000000000e+01,2.150000000000000000e+02,2.651000000000000156e+01
7.400000000000000000e+01,2.020000000000000000e+02,2.600000000000000000e+01
7.400000000000000000e+01,2.000000000000000000e+02,2.335999999999999943e+01
7.300000000000000000e+01,1.900000000000000000e+02,2.589999999999999858e+01
7.500000000000000000e+01,2.050000000000000000e+02,2.850000000000000000e+01
7.500000000000000000e+01,1.900000000000000000e+02,2.562000000000000099e+01
7.100000000000000000e+01,1.600000000000000000e+02,3.094000000000000128e+01
7.300000000000000000e+01,2.150000000000000000e+02,2.658999999999999986e+01
7.500000000000000000e+01,1.850000000000000000e+02,2.278000000000000114e+01
7.400000000000000000e+01,2.000000000000000000e+02,3.225999999999999801e+01
7.400000000000000000e+01,1.900000000000000000e+02,3.035000000000000142e+01
7.200000000000000000e+01,2.100000000000000000e+02,3.325999999999999801e+01
7.400000000000000000e+01,1.850000000000000000e+02,3.235000000000000142e+01
7.400000000000000000e+01,2.200000000000000000e+02,2.730000000000000071e+01
7.400000000000000000e+01,1.900000000000000000e+02,3.207999999999999829e+01
7.300000000000000000e+01,2.020000000000000000e+02,2.525000000000000000e+01
7.600000000000000000e+01,2.050000000000000000e+02,2.503000000000000114e+01
7.500000000000000000e+01,2.200000000000000000e+02,2.689000000000000057e+01
7.200000000000000000e+01,1.750000000000000000e+02,2.469000000000000128e+01
7.300000000000000000e+01,1.600000000000000000e+02,2.244000000000000128e+01
7.300000000000000000e+01,1.900000000000000000e+02,3.035999999999999943e+01
7.300000000000000000e+01,2.000000000000000000e+02,2.626999999999999957e+01
7.200000000000000000e+01,2.290000000000000000e+02,2.950000000000000000e+01
7.200000000000000000e+01,2.060000000000000000e+02,2.975000000000000000e+01
7.200000000000000000e+01,2.200000000000000000e+02,3.829999999999999716e+01
7.200000000000000000e+01,1.800000000000000000e+02,3.975000000000000000e+01
7.100000000000000000e+01,1.950000000000000000e+02,3.284000000000000341e+01
7.500000000000000000e+01,1.750000000000000000e+02,2.666000000000000014e+01
7.500000000000000000e+01,1.880000000000000000e+02,2.494000000000000128e+01
